Glimmervoid;0;;rare;3686;MRD;11
Great Furnace;0;R;common;8264;MRD;20
Seat of the Synod;0;U;common;11275;MRD;3
Stalking Stones;0;;uncommon;11699;MRD;5
Tree of Tales;0;G;common;8564;MRD;15
Vault of Whispers;0;B;common;11968;MRD;12
Plains;0;W;common;14313;MRD;2
Plains;0;W;common;797;MRD;0
Plains;0;W;common;5656;MRD;9
Plains;0;W;common;12420;MRD;15
Island;0;U;common;1256;MRD;16
Island;0;U;common;3993;MRD;25
Island;0;U;common;2542;MRD;11
Island;0;U;common;4716;MRD;11
Swamp;0;B;common;1260;MRD;16
Swamp;0;B;common;10172;MRD;5
Swamp;0;B;common;9206;MRD;4
Swamp;0;B;common;8656;MRD;17
Mountain;0;R;common;8667;MRD;20
Mountain;0;R;common;5417;MRD;21
Mountain;0;R;common;2582;MRD;22
Mountain;0;R;common;372;MRD;25
Forest;0;G;common;7717;MRD;13
Forest;0;G;common;11109;MRD;11
Forest;0;G;common;8157;MRD;5
Forest;0;G;common;14947;MRD;2
Anhelo, the Painter;3;BRU;mythic;11999;NCC;8
"Henzie ""Toolbox"" Torre";3;BGR;mythic;14286;NCC;7
Kamiz, Obscura Oculus;4;BUW;mythic;3264;NCC;4
Kitt Kanto, Mayhem Diva;4;GRW;mythic;12887;NCC;0
Perrie, the Pulverizer;4;GUW;mythic;1577;NCC;12
The Beamtown Bullies;4;BGR;mythic;7827;NCC;21
Kros, Defense Contractor;4;GUW;mythic;10759;NCC;5
Parnesse, the Subtle Brush;5;BRU;mythic;13415;NCC;7
Phabine, Boss's Confidant;6;GRW;mythic;7074;NCC;17
Tivit, Seller of Secrets;6;BUW;mythic;6455;NCC;19
Aerial Extortionist;5;W;rare;2115;NCC;10
Angelic Sleuth;3;W;rare;741;NCC;21
Boss's Chauffeur;5;W;rare;10028;NCC;24
Contractual Safeguard;3;W;rare;13605;NCC;7
Damning Verdict;5;W;rare;722;NCC;7
Grand Crescendo;2;W;rare;10882;NCC;17
Jailbreak;2;W;rare;5433;NCC;0
Master of Ceremonies;4;W;rare;11237;NCC;17
Resourceful Defense;3;W;rare;11450;NCC;8
Skyboon Evangelist;5;W;rare;4587;NCC;2
Smuggler's Share;3;W;rare;4793;NCC;21
Aven Courier;2;U;rare;3604;NCC;13
Cephalid Facetaker;3;U;rare;8827;NCC;15
Change of Plans;2;U;rare;13037;NCC;19
Extravagant Replication;6;U;rare;5243;NCC;0
Flawless Forgery;5;U;rare;6744;NCC;19
In Too Deep;2;U;rare;9486;NCC;23
Mask of the Schemer;3;U;rare;3225;NCC;2
Shield Broker;5;U;rare;8202;NCC;3
Sinister Concierge;2;U;rare;5463;NCC;16
Skyway Robber;4;U;rare;4332;NCC;25
Storm of Forms;4;U;rare;7455;NCC;2
Bellowing Mauler;5;B;rare;2742;NCC;15
Body Count;3;B;rare;12718;NCC;4
Dogged Detective;2;B;rare;14838;NCC;4
Lethal Scheme;4;B;rare;2352;NCC;0
Make an Example;4;B;rare;11507;NCC;12
Misfortune Teller;4;B;rare;13566;NCC;13
Protection Racket;3;B;rare;9820;NCC;23
Waste Management;3;B;rare;14022;NCC;20
Wave of Rats;4;B;rare;13380;NCC;23
Writ of Return;5;B;rare;9644;NCC;12
Xander's Pact;6;B;rare;3908;NCC;8
Audacious Swap;4;R;rare;8139;NCC;20
Determined Iteration;2;R;rare;8623;NCC;4
Indulge // Excess;3;R;rare;11660;NCC;19
Indulge // Excess;3;R;rare;4643;NCC;5
Industrial Advancement;4;R;rare;11528;NCC;8
Life of the Party;4;R;rare;9321;NCC;21
Mezzio Mugger;5;R;rare;11868;NCC;9
Rain of Riches;5;R;rare;12573;NCC;21
Rose Room Treasurer;4;R;rare;5647;NCC;22
Seize the Spotlight;3;R;rare;6067;NCC;8
Spellbinding Soprano;2;R;rare;8119;NCC;12
Turf War;5;R;rare;8704;NCC;17
Bribe Taker;6;G;rare;5437;NCC;15
Caldaia Guardian;4;G;rare;871;NCC;18
Crash the Party;6;G;rare;13851;NCC;16
Dodgy Jalopy;3;G;rare;14291;NCC;15
Family's Favor;3;G;rare;6021;NCC;3
First Responder;4;G;rare;14881;NCC;12
Killer Service;3;G;rare;4090;NCC;0
Next of Kin;3;G;rare;13291;NCC;18
Park Heights Maverick;3;G;rare;1022;NCC;4
Scepter of Celebration;3;G;rare;2189;NCC;11
Vivien's Stampede;6;G;rare;6640;NCC;0
Agent's Toolkit;3;GU;rare;654;NCC;6
Bess, Soul Nourisher;3;GW;rare;8104;NCC;10
Brokers Confluence;5;GUW;rare;11441;NCC;21
Cabaretti Confluence;6;GRW;rare;6560;NCC;4
Cryptic Pursuit;4;RU;rare;3213;NCC;23
Denry Klin, Editor in Chief;4;UW;rare;6856;NCC;3
Grime Gorger;4;BG;rare;4615;NCC;20
Jolene, the Plunder Queen;4;GR;rare;8811;NCC;20
Life Insurance;5;BW;rare;7838;NCC;9
Maestros Confluence;6;BRU;rare;13333;NCC;6
Obscura Confluence;4;BUW;rare;13539;NCC;6
Oskar, Rubbish Reclaimer;5;BU;rare;4768;NCC;11
Prosperous Partnership;3;RW;rare;1451;NCC;22
Riveteers Confluence;5;BGR;rare;2079;NCC;18
Syrix, Carrier of the Flame;4;BR;rare;10460;NCC;23
Currency Converter;1;;rare;12964;NCC;16
False Floor;4;;rare;4068;NCC;7
Gavel of the Righteous;2;;rare;4888;NCC;8
Smuggler's Buggy;4;;rare;646;NCC;16
Weathered Sentinels;3;;rare;14872;NCC;20
Bennie Bracks, Zoologist;4;W;mythic;12748;NCC;0
Tenuous Truce;2;W;rare;10531;NCC;9
Swindler's Scheme;3;U;rare;2534;NCC;6
Mari, the Killing Quill;3;B;rare;4813;NCC;17
Spiteful Repossession;5;R;rare;4849;NCC;6
Boxing Ring;2;G;rare;83;NCC;5
Vazi, Keen Negotiator;5;BGR;rare;1353;NCC;10
Threefold Signal;3;;mythic;12420;NCC;25
Bennie Bracks, Zoologist;4;W;mythic;1290;NCC;18
Tenuous Truce;2;W;rare;7366;NCC;12
Swindler's Scheme;3;U;rare;578;NCC;1
Mari, the Killing Quill;3;B;rare;3867;NCC;2
Spiteful Repossession;5;R;rare;3146;NCC;13
Boxing Ring;2;G;rare;6872;NCC;23
Anhelo, the Painter;3;BRU;mythic;13245;NCC;10
The Beamtown Bullies;4;BGR;mythic;13326;NCC;25
"Henzie ""Toolbox"" Torre";3;BGR;mythic;10760;NCC;21
Kamiz, Obscura Oculus;4;BUW;mythic;10724;NCC;3
Kitt Kanto, Mayhem Diva;4;GRW;mythic;11888;NCC;7
Kros, Defense Contractor;4;GUW;mythic;13744;NCC;24
Parnesse, the Subtle Brush;5;BRU;mythic;7220;NCC;20
Perrie, the Pulverizer;4;GUW;mythic;7429;NCC;20
Phabine, Boss's Confidant;6;GRW;mythic;5834;NCC;23
Tivit, Seller of Secrets;6;BUW;mythic;3301;NCC;9
Vazi, Keen Negotiator;5;BGR;rare;5100;NCC;10
Threefold Signal;3;;mythic;1299;NCC;14
Aerial Extortionist;5;W;rare;10230;NCC;19
Angelic Sleuth;3;W;rare;12246;NCC;19
Boss's Chauffeur;5;W;rare;8425;NCC;17
Contractual Safeguard;3;W;rare;13245;NCC;9
Damning Verdict;5;W;rare;11735;NCC;14
Grand Crescendo;2;W;rare;1201;NCC;3
Jailbreak;2;W;rare;7962;NCC;19
Master of Ceremonies;4;W;rare;8553;NCC;2
Resourceful Defense;3;W;rare;5900;NCC;19
Skyboon Evangelist;5;W;rare;3997;NCC;11
Smuggler's Share;3;W;rare;6705;NCC;5
Aven Courier;2;U;rare;10273;NCC;10
Cephalid Facetaker;3;U;rare;9971;NCC;17
Change of Plans;2;U;rare;4243;NCC;25
Extravagant Replication;6;U;rare;5258;NCC;8
Flawless Forgery;5;U;rare;7490;NCC;7
In Too Deep;2;U;rare;14831;NCC;25
Mask of the Schemer;3;U;rare;9509;NCC;0
Shield Broker;5;U;rare;10049;NCC;20
Sinister Concierge;2;U;rare;11070;NCC;10
Skyway Robber;4;U;rare;5526;NCC;14
Storm of Forms;4;U;rare;12790;NCC;14
Bellowing Mauler;5;B;rare;9786;NCC;25
Body Count;3;B;rare;14601;NCC;1
Dogged Detective;2;B;rare;1396;NCC;10
Lethal Scheme;4;B;rare;5610;NCC;7
Make an Example;4;B;rare;9331;NCC;21
Misfortune Teller;4;B;rare;5626;NCC;5
Protection Racket;3;B;rare;1414;NCC;19
Waste Management;3;B;rare;12415;NCC;8
Wave of Rats;4;B;rare;6436;NCC;5
Writ of Return;5;B;rare;519;NCC;9
Xander's Pact;6;B;rare;14522;NCC;4
Audacious Swap;4;R;rare;13914;NCC;18
Determined Iteration;2;R;rare;11874;NCC;21
Industrial Advancement;4;R;rare;8694;NCC;20
Life of the Party;4;R;rare;14256;NCC;5
Mezzio Mugger;5;R;rare;14724;NCC;7
Rain of Riches;5;R;rare;7220;NCC;1
Rose Room Treasurer;4;R;rare;14689;NCC;22
Seize the Spotlight;3;R;rare;14823;NCC;0
Spellbinding Soprano;2;R;rare;5323;NCC;2
Turf War;5;R;rare;4581;NCC;18
Bribe Taker;6;G;rare;4735;NCC;22
Caldaia Guardian;4;G;rare;13465;NCC;2
Crash the Party;6;G;rare;4503;NCC;12
Dodgy Jalopy;3;G;rare;13008;NCC;5
Family's Favor;3;G;rare;9625;NCC;12
First Responder;4;G;rare;2000;NCC;2
Killer Service;3;G;rare;12869;NCC;6
Next of Kin;3;G;rare;1772;NCC;3
Park Heights Maverick;3;G;rare;10245;NCC;6
Scepter of Celebration;3;G;rare;14345;NCC;1
Vivien's Stampede;6;G;rare;7648;NCC;10
Agent's Toolkit;3;GU;rare;9876;NCC;15
Bess, Soul Nourisher;3;GW;rare;282;NCC;23
Brokers Confluence;5;GUW;rare;12086;NCC;19
Cabaretti Confluence;6;GRW;rare;1390;NCC;18
Cryptic Pursuit;4;RU;rare;13932;NCC;13
Denry Klin, Editor in Chief;4;UW;rare;9781;NCC;2
Grime Gorger;4;BG;rare;2132;NCC;1
Jolene, the Plunder Queen;4;GR;rare;3394;NCC;25
Life Insurance;5;BW;rare;1793;NCC;22
Maestros Confluence;6;BRU;rare;14537;NCC;22
Obscura Confluence;4;BUW;rare;14872;NCC;5
Oskar, Rubbish Reclaimer;5;BU;rare;8084;NCC;19
Prosperous Partnership;3;RW;rare;6515;NCC;13
Riveteers Confluence;5;BGR;rare;47;NCC;15
Syrix, Carrier of the Flame;4;BR;rare;1915;NCC;19
Currency Converter;1;;rare;3366;NCC;5
False Floor;4;;rare;6147;NCC;18
Gavel of the Righteous;2;;rare;8327;NCC;17
Smuggler's Buggy;4;;rare;7729;NCC;11
Weathered Sentinels;3;;rare;6910;NCC;9
Anhelo, the Painter;3;BRU;mythic;14619;NCC;25
"Henzie ""Toolbox"" Torre";3;BGR;mythic;12881;NCC;22
Kamiz, Obscura Oculus;4;BUW;mythic;6498;NCC;20
Kitt Kanto, Mayhem Diva;4;GRW;mythic;2783;NCC;23
Perrie, the Pulverizer;4;GUW;mythic;5981;NCC;20
Artisan of Kozilek;9;;uncommon;14078;NCC;23
Archon of Coronation;6;W;mythic;1370;NCC;19
Austere Command;6;W;rare;13277;NCC;8
Avenging Huntbonder;5;W;rare;6908;NCC;4
Call the Coppercoats;3;W;rare;7011;NCC;2
Declaration in Stone;2;W;rare;10092;NCC;18
Duelist's Heritage;3;W;rare;5474;NCC;18
Dusk // Dawn;9;W;rare;1703;NCC;17
Dusk // Dawn;9;W;rare;7046;NCC;4
Felidar Retreat;4;W;rare;2465;NCC;8
Fell the Mighty;5;W;rare;4625;NCC;10
Generous Gift;3;W;uncommon;9245;NCC;19
Grateful Apparition;2;W;uncommon;9687;NCC;14
Hoofprints of the Stag;2;W;rare;10162;NCC;23
Intangible Virtue;2;W;uncommon;6371;NCC;5
Luminarch Aspirant;2;W;rare;10684;NCC;24
Martial Coup;2;W;rare;8230;NCC;11
Orzhov Advokist;3;W;uncommon;14008;NCC;12
Path to Exile;1;W;uncommon;10697;NCC;25
Planar Outburst;5;W;rare;2187;NCC;13
Sun Titan;6;W;mythic;2479;NCC;1
Swords to Plowshares;1;W;uncommon;948;NCC;22
Together Forever;2;W;rare;7604;NCC;1
Champion of Wits;3;U;rare;2148;NCC;12
Chasm Skulker;3;U;rare;4118;NCC;12
Clone Legion;9;U;mythic;2193;NCC;24
Commit // Memory;10;U;rare;8062;NCC;10
Commit // Memory;10;U;rare;14800;NCC;25
Daring Saboteur;2;U;uncommon;658;NCC;13
Deep Analysis;4;U;common;10165;NCC;4
Dig Through Time;8;U;rare;10066;NCC;16
Drawn from Dreams;4;U;rare;7182;NCC;1
Fact or Fiction;4;U;uncommon;10537;NCC;16
Frantic Search;3;U;common;11207;NCC;3
Ghostly Pilferer;2;U;rare;14814;NCC;4
Identity Thief;4;U;rare;8234;NCC;20
Looter il-Kor;2;U;common;3750;NCC;6
Midnight Clock;3;U;rare;9053;NCC;16
Mystic Confluence;5;U;rare;7835;NCC;12
Nadir Kraken;3;U;rare;12989;NCC;18
Ponder;1;U;common;347;NCC;9
Preordain;1;U;common;14997;NCC;21
River's Rebuke;6;U;rare;13294;NCC;2
Skyship Plunderer;2;U;uncommon;12099;NCC;0
Stolen Identity;6;U;rare;12072;NCC;23
Talrand's Invocation;4;U;uncommon;14037;NCC;20
Tezzeret's Gambit;4;U;rare;1398;NCC;10
Thrummingbird;2;U;uncommon;6705;NCC;9
Treasure Cruise;8;U;common;14748;NCC;1
Whirler Rogue;4;U;uncommon;13563;NCC;2
Wingspan Mentor;3;U;uncommon;2723;NCC;21
Zndrsplt's Judgment;5;U;rare;9639;NCC;3
Aether Snap;5;B;rare;7583;NCC;1
Army of the Damned;8;B;mythic;9699;NCC;5
Bloodsoaked Champion;1;B;rare;10342;NCC;11
Custodi Lich;5;B;rare;7145;NCC;9
Damnable Pact;2;B;rare;13375;NCC;12
Deathbringer Regent;7;B;rare;13313;NCC;1
Disciple of Bolas;4;B;rare;1400;NCC;5
Drana, Liberator of Malakir;3;B;mythic;5566;NCC;6
Dread Summons;2;B;rare;3701;NCC;0
Feed the Swarm;2;B;common;6463;NCC;10
Graveblade Marauder;3;B;rare;12168;NCC;9
Hex;6;B;rare;3394;NCC;4
Nightmare Unmaking;5;B;rare;6758;NCC;1
Noxious Gearhulk;6;B;mythic;10269;NCC;11
Painful Truths;3;B;rare;10021;NCC;20
Profane Command;2;B;rare;1651;NCC;20
Puppeteer Clique;5;B;rare;11855;NCC;12
Reign of the Pit;6;B;rare;13502;NCC;8
Sever the Bloodline;4;B;rare;6535;NCC;24
Skyclave Shade;2;B;rare;8569;NCC;12
Victimize;3;B;uncommon;8194;NCC;10
Woe Strider;3;B;rare;1405;NCC;0
Agitator Ant;3;R;rare;10241;NCC;21
Blasphemous Act;9;R;rare;8341;NCC;12
Chain Reaction;4;R;rare;8135;NCC;3
Chaos Warp;3;R;rare;10813;NCC;12
Double Vision;5;R;rare;11862;NCC;13
Etali, Primal Storm;6;R;rare;7881;NCC;11
Inferno Titan;6;R;mythic;13613;NCC;23
Kazuul, Tyrant of the Cliffs;5;R;rare;2765;NCC;17
Magus of the Wheel;3;R;rare;13887;NCC;24
Outpost Siege;4;R;rare;3947;NCC;23
Rekindling Phoenix;4;R;mythic;12322;NCC;17
Rite of the Raging Storm;5;R;uncommon;1558;NCC;24
Squee, the Immortal;3;R;rare;7824;NCC;5
Stalking Vengeance;7;R;rare;9581;NCC;2
Warstorm Surge;6;R;rare;8986;NCC;9
Zurzoth, Chaos Rider;3;R;rare;7832;NCC;21
Arasta of the Endless Web;4;G;rare;2728;NCC;17
Avenger of Zendikar;7;G;mythic;4266;NCC;19
Awakening Zone;3;G;rare;55;NCC;15
Beast Within;3;G;uncommon;1255;NCC;20
Beastmaster Ascension;3;G;rare;10715;NCC;19
Champion of Lambholt;3;G;rare;3663;NCC;16
Cultivate;3;G;common;9629;NCC;8
Devoted Druid;2;G;uncommon;14853;NCC;4
Evolution Sage;3;G;uncommon;12679;NCC;21
Evolutionary Leap;2;G;rare;422;NCC;1
Explore;2;G;common;3344;NCC;5
Farseek;2;G;common;8427;NCC;2
Forgotten Ancient;4;G;rare;8521;NCC;8
Garruk's Uprising;3;G;uncommon;6235;NCC;6
Giant Adephage;7;G;mythic;301;NCC;9
Greenwarden of Murasa;6;G;mythic;11746;NCC;6
Harmonize;4;G;uncommon;7918;NCC;3
Incubation Druid;2;G;rare;12305;NCC;10
Indrik Stomphowler;5;G;uncommon;14278;NCC;4
Kodama's Reach;3;G;common;6959;NCC;23
Leafkin Druid;2;G;common;9850;NCC;9
Life's Legacy;2;G;rare;12382;NCC;2
Migration Path;4;G;uncommon;11235;NCC;10
Mitotic Slime;5;G;rare;14580;NCC;19
Overgrown Battlement;2;G;uncommon;3235;NCC;2
Rampant Growth;2;G;common;3972;NCC;21
Rishkar, Peema Renegade;3;G;rare;7570;NCC;25
Rishkar's Expertise;6;G;rare;8146;NCC;16
Sakura-Tribe Elder;2;G;common;12256;NCC;7
Sandwurm Convergence;8;G;rare;3907;NCC;7
Scavenging Ooze;2;G;rare;5640;NCC;1
Scute Swarm;3;G;rare;6374;NCC;0
Shamanic Revelation;5;G;rare;10366;NCC;15
Slippery Bogbonder;4;G;rare;5432;NCC;11
Steelbane Hydra;2;G;rare;442;NCC;1
Sylvan Offering;1;G;rare;10373;NCC;23
Temur Sabertooth;4;G;uncommon;9542;NCC;16
Thragtusk;5;G;rare;11049;NCC;3
Thunderfoot Baloth;6;G;rare;14117;NCC;17
Treeshaker Chimera;7;G;rare;14783;NCC;10
Wall of Roots;2;G;common;4421;NCC;7
Wickerbough Elder;4;G;common;12822;NCC;4
Wood Elves;3;G;common;9360;NCC;15
Woodfall Primus;8;G;rare;8876;NCC;5
World Shaper;4;G;rare;2652;NCC;20
Ajani Unyielding;6;GW;mythic;11865;NCC;9
Alela, Artful Provocateur;4;BUW;mythic;3859;NCC;1
Artifact Mutation;2;GR;rare;9392;NCC;12
Assemble the Legion;5;RW;rare;1529;NCC;19
Aura Mutation;2;GW;rare;9227;NCC;8
Aven Mimeomancer;3;UW;rare;11427;NCC;19
Bant Charm;3;GUW;uncommon;8932;NCC;24
Bedevil;3;BR;rare;12562;NCC;13
Boros Charm;2;RW;uncommon;9479;NCC;5
Call the Skybreaker;7;RU;rare;5732;NCC;20
Camaraderie;6;GW;rare;14859;NCC;11
Daxos of Meletis;3;UW;rare;11869;NCC;20
Deathreap Ritual;4;BG;uncommon;7797;NCC;18
Dragonlord Ojutai;5;UW;mythic;6050;NCC;23
Fallen Shinobi;5;BU;rare;13688;NCC;7
Fathom Mage;4;GU;rare;3846;NCC;18
Gahiji, Honored One;5;GRW;mythic;9579;NCC;15
Goblin Electromancer;2;RU;common;2685;NCC;11
Inkfathom Witch;2;BU;uncommon;4885;NCC;24
Jenara, Asura of War;3;GUW;mythic;6058;NCC;13
Kess, Dissident Mage;4;BRU;mythic;8063;NCC;18
Kresh the Bloodbraided;5;BGR;mythic;13505;NCC;7
March of the Multitudes;3;GW;mythic;3843;NCC;2
Mask of Riddles;2;BU;uncommon;365;NCC;17
Primal Empathy;3;GU;uncommon;12917;NCC;25
Roalesk, Apex Hybrid;5;GU;mythic;3992;NCC;24
Selvala, Explorer Returned;3;GW;rare;3573;NCC;18
Shadowmage Infiltrator;3;BU;rare;5920;NCC;13
Silent-Blade Oni;7;BU;rare;1053;NCC;6
Terminate;2;BR;uncommon;262;NCC;21
Thief of Sanity;3;BU;rare;3426;NCC;5
Urban Evolution;5;GU;uncommon;10891;NCC;9
Utter End;4;BW;rare;6587;NCC;8
Vorel of the Hull Clade;3;GU;rare;10474;NCC;20
Windgrace's Judgment;5;BG;rare;5197;NCC;0
Wrexial, the Risen Deep;6;BU;mythic;5053;NCC;7
Arcane Signet;2;;common;732;NCC;18
Azorius Signet;2;UW;uncommon;12141;NCC;0
Bloodthirsty Blade;2;;uncommon;11260;NCC;15
Commander's Sphere;3;;common;13441;NCC;22
Crystalline Giant;3;;rare;10347;NCC;24
Dimir Signet;2;BU;common;8405;NCC;20
Everflowing Chalice;0;;uncommon;679;NCC;20
Fellwar Stone;2;;uncommon;10618;NCC;14
Idol of Oblivion;2;;rare;12231;NCC;20
Izzet Signet;2;RU;common;9951;NCC;7
Lifecrafter's Bestiary;3;G;rare;13811;NCC;2
Lightning Greaves;2;;uncommon;8760;NCC;11
Mimic Vat;3;;rare;11702;NCC;20
Oblivion Stone;3;;rare;6782;NCC;15
Oracle's Vault;4;;rare;10391;NCC;25
Orzhov Signet;2;BW;uncommon;6644;NCC;3
Power Conduit;2;;uncommon;2703;NCC;6
Quietus Spike;3;;rare;13282;NCC;23
Rakdos Signet;2;BR;uncommon;10253;NCC;1
Sol Ring;1;;uncommon;1590;NCC;2
Solemn Simulacrum;4;;rare;9586;NCC;25
Strionic Resonator;2;;rare;6676;NCC;14
Swiftfoot Boots;2;;uncommon;9667;NCC;10
Twinning Staff;3;;rare;9400;NCC;13
Wayfarer's Bauble;1;;common;11600;NCC;2
Arcane Sanctum;0;BUW;uncommon;672;NCC;20
Ash Barrens;0;;uncommon;8819;NCC;4
Bant Panorama;0;;common;10418;NCC;6
Blighted Woodland;0;G;uncommon;2085;NCC;6
Canopy Vista;0;GW;rare;7098;NCC;23
Cascade Bluffs;0;RU;rare;9454;NCC;17
Castle Ardenvale;0;W;rare;308;NCC;4
Castle Embereth;0;R;rare;2468;NCC;25
Choked Estuary;0;BU;rare;10070;NCC;12
Cinder Glade;0;GR;rare;6090;NCC;10
Command Tower;0;;common;2178;NCC;2
Creeping Tar Pit;0;BU;rare;10538;NCC;18
Crumbling Necropolis;0;BRU;uncommon;3913;NCC;23
Darkwater Catacombs;0;BU;rare;14716;NCC;2
Esper Panorama;0;;common;14951;NCC;22
Exotic Orchard;0;;rare;13888;NCC;15
Fetid Heath;0;BW;rare;12489;NCC;2
Flooded Grove;0;GU;rare;14987;NCC;22
Foreboding Ruins;0;BR;rare;6805;NCC;6
Fortified Village;0;GW;rare;8443;NCC;18
Game Trail;0;GR;rare;14554;NCC;15
Gavony Township;0;GW;rare;7433;NCC;19
Grixis Panorama;0;;common;3334;NCC;20
Jund Panorama;0;;common;3172;NCC;16
Jungle Shrine;0;GRW;uncommon;9792;NCC;23
Karn's Bastion;0;;rare;11804;NCC;7
Kessig Wolf Run;0;GR;rare;14636;NCC;22
Littjara Mirrorlake;0;GU;uncommon;13102;NCC;10
Llanowar Reborn;0;G;uncommon;5517;NCC;3
Mossfire Valley;0;GR;rare;10922;NCC;17
Mosswort Bridge;0;G;rare;6929;NCC;0
Myriad Landscape;0;;uncommon;8380;NCC;6
Naya Panorama;0;;common;7418;NCC;3
Nesting Grounds;0;;rare;9940;NCC;24
Path of Ancestry;0;;common;7502;NCC;17
Port Town;0;UW;rare;13279;NCC;16
Prairie Stream;0;UW;rare;1253;NCC;18
Rogue's Passage;0;;uncommon;13734;NCC;25
Rugged Prairie;0;RW;rare;1868;NCC;14
Savage Lands;0;BGR;uncommon;4288;NCC;23
Seaside Citadel;0;GUW;uncommon;6030;NCC;15
Shadowblood Ridge;0;BR;rare;1901;NCC;4
Skycloud Expanse;0;UW;rare;14627;NCC;22
Smoldering Marsh;0;BR;rare;2464;NCC;19
Spinerock Knoll;0;R;rare;14853;NCC;16
Sungrass Prairie;0;GW;rare;3723;NCC;20
Sunken Hollow;0;BU;rare;9934;NCC;1
Temple of Epiphany;0;RU;rare;14672;NCC;6
Temple of Malady;0;BG;rare;7354;NCC;9
Temple of Mystery;0;GU;rare;7260;NCC;2
Temple of Silence;0;BW;rare;1650;NCC;22
Temple of the False God;0;;uncommon;8271;NCC;20
Temple of Triumph;0;RW;rare;11662;NCC;24
Thriving Bluff;0;R;common;11892;NCC;18
Thriving Grove;0;G;common;12914;NCC;15
Thriving Heath;0;W;common;13908;NCC;14
Thriving Isle;0;U;common;12087;NCC;1
Thriving Moor;0;B;common;14079;NCC;14
Twilight Mire;0;BG;rare;7900;NCC;5
Vivid Creek;0;U;uncommon;6501;NCC;11
Vivid Grove;0;G;uncommon;12361;NCC;21
Vivid Meadow;0;W;uncommon;11383;NCC;19
Windbrisk Heights;0;W;rare;6107;NCC;3
Chishiro, the Shattered Blade;4;GR;mythic;1302;NEC;21
Kotori, Pilot Prodigy;3;UW;mythic;2630;NEC;22
Kaima, the Fractured Calm;4;GR;mythic;575;NEC;1
Shorikai, Genesis Engine;4;UW;mythic;3143;NEC;14
Aerial Surveyor;3;W;rare;7114;NEC;1
Drumbellower;3;W;rare;1428;NEC;2
Ironsoul Enforcer;5;W;rare;13289;NEC;2
Organic Extinction;10;W;rare;9238;NEC;19
Release to Memory;4;W;rare;7115;NEC;2
Swift Reconfiguration;1;W;rare;3815;NEC;4
Access Denied;5;U;rare;3903;NEC;24
Cyberdrive Awakener;6;U;rare;9861;NEC;2
Imposter Mech;2;U;rare;4020;NEC;6
Kappa Cannoneer;6;U;rare;11148;NEC;2
Katsumasa, the Animator;4;U;rare;14151;NEC;8
Research Thief;5;U;rare;2644;NEC;2
Universal Surveillance;3;U;rare;11792;NEC;3
Akki Battle Squad;6;R;rare;752;NEC;17
Collision of Realms;7;R;rare;3163;NEC;10
Kami of Celebration;5;R;rare;6251;NEC;19
Komainu Battle Armor;3;R;rare;2020;NEC;11
Smoke Spirits' Aid;1;R;rare;1219;NEC;24
Unquenchable Fury;3;R;rare;3727;NEC;22
Ascendant Acolyte;5;G;rare;1901;NEC;18
Concord with the Kami;4;G;rare;3976;NEC;13
Kosei, Penitent Warlord;3;G;rare;10391;NEC;5
One with the Kami;4;G;rare;13133;NEC;20
Rampant Rejuvenator;4;G;rare;7904;NEC;0
Silkguard;1;G;rare;1658;NEC;15
Tanuki Transplanter;4;G;rare;7096;NEC;13
Myojin of Blooming Dawn;8;W;rare;3215;NEC;23
Yoshimaru, Ever Faithful;1;W;mythic;8291;NEC;17
Myojin of Cryptic Dreams;8;U;rare;5587;NEC;14
Myojin of Grim Betrayal;8;B;rare;2689;NEC;24
Ruthless Technomancer;4;B;rare;6509;NEC;5
Myojin of Roaring Blades;8;R;rare;9577;NEC;24
Go-Shintai of Life's Origin;4;BGRUW;mythic;11542;NEC;23
Myojin of Towering Might;8;G;rare;5371;NEC;23
Aerial Surveyor;3;W;rare;14354;NEC;22
Drumbellower;3;W;rare;4809;NEC;6
Ironsoul Enforcer;5;W;rare;3368;NEC;9
Myojin of Blooming Dawn;8;W;rare;3550;NEC;19
Organic Extinction;10;W;rare;7523;NEC;13
Release to Memory;4;W;rare;8326;NEC;15
Swift Reconfiguration;1;W;rare;8729;NEC;14
Yoshimaru, Ever Faithful;1;W;mythic;12723;NEC;15
Access Denied;5;U;rare;1342;NEC;25
Cyberdrive Awakener;6;U;rare;9672;NEC;19
Imposter Mech;2;U;rare;14901;NEC;2
Kappa Cannoneer;6;U;rare;11157;NEC;16
Katsumasa, the Animator;4;U;rare;2580;NEC;10
Myojin of Cryptic Dreams;8;U;rare;5351;NEC;0
Research Thief;5;U;rare;9351;NEC;25
Universal Surveillance;3;U;rare;6851;NEC;24
Myojin of Grim Betrayal;8;B;rare;376;NEC;14
Ruthless Technomancer;4;B;rare;4336;NEC;10
Akki Battle Squad;6;R;rare;10251;NEC;18
Collision of Realms;7;R;rare;8151;NEC;18
Kami of Celebration;5;R;rare;9649;NEC;8
Komainu Battle Armor;3;R;rare;11757;NEC;16
Myojin of Roaring Blades;8;R;rare;2960;NEC;3
Smoke Spirits' Aid;1;R;rare;4045;NEC;0
Unquenchable Fury;3;R;rare;79;NEC;24
Ascendant Acolyte;5;G;rare;8573;NEC;6
Concord with the Kami;4;G;rare;14730;NEC;14
